repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
bakdata/conquery,0879cdceb55ab29cb1b3dedddeb99b15a78c2cec,2017-12-12 15:37:20,husky,ghooks,"Update front end package meta data and infrastructure in preparation for extensiblitity

 - Updates node to version 8 (carbon LTS), update yarn to 1.3.2
 - Move server-, bundling-, minification-related dependencies to devDependencies
 - Replace ghooks (deprecated) with husky

Further: Remove duplicated LICENSE in frontend, fix whitespace in .travis.yml",husky ghooks,"
- Move server-, bundling-, minification-related dependencies to devDependencies
- Replace ghooks (deprecated) with husky",3,Utility,,1,0.98,Deprecation
bakdata/conquery,8cd20551fc9572ec8c01f2dcba6b51045a1184f9,2019-02-12 17:48:37,jest,chai,Use jest instead of mocha / nyc / chai,jest chai,"
Use jest instead of mocha / nyc / chai",6,Testing,,1,0.98,
bakdata/conquery,8cd20551fc9572ec8c01f2dcba6b51045a1184f9,2019-02-12 17:48:37,jest,mocha,Use jest instead of mocha / nyc / chai,jest mocha,"
Use jest instead of mocha / nyc / chai",12,Testing,,1,0.98,
bakdata/conquery,12622f620e1ecd78ece5477c4429d11612647f8b,2019-03-12 14:50:54,terser-webpack-plugin,uglifyjs-webpack-plugin,Use Terser webpack plugin,terser-webpack-plugin uglifyjs-webpack-plugin,"
Use Terser webpack plugin",35,Codestyle&Web Framework,,1,1.0,
bbc/aws-lambda-runner,d50a451f60efd14bc3d154fcbdae9027824d3f80,2018-11-15 09:59:37,nyc,istanbul,NO-TICKET Replaced istanbul with nyc & output coverage info at the end of tests,nyc istanbul,"NO-TICKET Replaced istanbul with nyc & output coverage info at the end of tests
",9,Testing,,1,0.95,
BBC-News/psammead,af1eff28b5c609fb3ec7bd2603a7adcc6e998bc0,2019-11-15 10:51:37,@juggle/resize-observer,resize-observer-polyfill,revert to previous ResizeObserver polyfill,@juggle/resize-observer resize-observer-polyfill,"
revert to previous ResizeObserver polyfill",4,Utility,,1,0.9,
bbyars/mountebank,5398de22b78825d1e8fa287020fb58ee49f3fec0,2013-11-01 22:30:22,mocha,nodeunit,switched from nodeunit to mocha for better synchronous test support,mocha nodeunit,"
switched from nodeunit to mocha for better synchronous test support",3,Testing,,1,1.0,Functionality
bedrockio/bedrock-core,13ccfb288514bba9a6a09f100864123532dbc962,2021-03-20 05:53:17,testing-library,enzyme-adapter-react,moved off enzyme and using @testing-library now,testing-library enzyme-adapter-react,"
moved off enzyme and using @testing-library now",5,Testing,,1,0.9,
bedrockio/bedrock-core,13ccfb288514bba9a6a09f100864123532dbc962,2021-03-20 05:53:17,testing-library,enzyme,moved off enzyme and using @testing-library now,testing-library enzyme,"
moved off enzyme and using @testing-library now",3,Testing,,1,0.9,
beingtmk/nodejs-starter-kit,c05580fbe12c124910889dcf923128e47e002264,2018-05-17 07:55:52,react,enzyme,Switch from Enzyme to react-testing-library for React tests (#726),react enzyme,"
Switch from Enzyme to react-testing-library for React tests (#726)",3,Testing&UI,,1,0.9,
beingtmk/nodejs-starter-kit,c05580fbe12c124910889dcf923128e47e002264,2018-05-17 07:55:52,react,enzyme-adapter-react,Switch from Enzyme to react-testing-library for React tests (#726),react enzyme-adapter-react,"
Switch from Enzyme to react-testing-library for React tests (#726)",5,Testing&UI,,1,0.9,
bhdouglass/uappexplorer,e8ae12b9264eee7d423dd9c1dc2033c2772aa842,2016-07-24 02:13:40,webpack,gulp,Changed to use webpack-stream,webpack gulp,"
Changed to use webpack-stream",4,Building&Web Framework,,1,0.75,
bids-standard/bids-validator,d2d6a669490dfcd7f45f87adc5f4f89664e57b6a,2021-03-08 13:06:13,sass,@zeit/next-sass,"remove deprecated zeit/next-css and zeit/next-sass, add sass, ...

see: https://stackoverflow.com/a/66014876/5201771",sass @zeit/next-sass,"
remove deprecated zeit/next-css and zeit/next-sass, add sass, ...",3,UI,,1,0.8,Deprecation
binary-com/deriv-app,d4a13eee63cff98294ac7ef132eaefd2443a3306,2019-10-03 08:48:49,workbox-webpack-plugin,sw-precache-webpack-plugin,remove sw-precache add workbox,workbox-webpack-plugin sw-precache-webpack-plugin,"
remove sw-precache add workbox",5,Web Framework,,1,1.0,
bkimminich/juice-shop,92199063a8432a382ef45a7322221fcb3830ca66,2021-01-08 18:00:28,sass,node-sass,Replace dependency on node-sass with sass module,sass node-sass,"
Replace dependency on node-sass with sass module",40,UI,,1,1.0,
boostcamp-2020/IssueTracker-40,7bd44fcd13de6522bf13ccbc32e696e3fcea16a9,2020-11-05 12:43:01,sqlite3,better-sqlite3,"fix: [BE] 임베디드 데이터베이스 sqlite3 추가 (#48)

* fix: [BE] 임베디드 데이터베이스 sqlite3 추가

- 기존 better-sqlite3가 윈도우 운영체제에서 실행 안되는 문제가 발생하여 sqlite3 추가
- DatabaseType에 SQLite3와 better-sqlite3를 구분함

* fix: [BE] 엔티티 경로 수정
- 빌드된 파일들은 dist에 쌓이므로 프로덕션에서 실행하면 엔티티를 못 찾는 문제가 발생함
- 상대경로로 model을 찾도록 수정

* fix: better-sqlite3 삭제

- 윈도우에서 npm install이 안되는 경우가 있어서 better-sqlite3 삭제
- 환경변수 DATABASE_TYPE에서 better-sqlite3 삭제",sqlite3 better-sqlite3,"
fix: [BE] 임베디드 데이터베이스 sqlite3 추가 (#48)",3,Database,,1,0.95,BugIssue
borysn/spring-boot-angular2,af246858b4f4748b69e590125333a00c637a1898,2016-08-16 16:25:25,@types/jasmine,typings,remove typings in favor of new @types dependencies,@types/jasmine typings,remove typings in favor of new @types dependenciesremove typings in favor of new @types dependencies,4,Typescript,,1,0.85,
bottega-code-school/js-builder,7096fe25fc859189d502ae4a07566ec4ef9becce,2021-03-30 18:04:33,ts-loader,awesome-typescript-loader,"Upgraded to TS 4.2 and switched to ts loader, also upgraded react router for the TS template",ts-loader awesome-typescript-loader,"
Upgraded to TS 4.2 and switched to ts loader, also upgraded react router for the TS template",10,Web Framework,,1,0.95,
bpmn-io/diagram-js,df47d4368933d795a603490c0886bedab123c6b8,2019-05-02 15:35:51,webpack,grunt,"chore(example): update

* remove Grund in favor of Webpack
* simplify",webpack grunt,"chore(example): update
",4,Building&Web Framework,,1,0.9,
bpmn-io/diagram-js,df47d4368933d795a603490c0886bedab123c6b8,2019-05-02 15:35:51,copy-webpack-plugin,grunt,"chore(example): update

* remove Grund in favor of Webpack
* simplify",copy-webpack-plugin grunt,"chore(example): update
",3,Building&Web Framework,,1,0.9,Simplification
callemall/material-ui,5d08d0bc166b73d4cb94cfdde11e7b36bc348e7e,2020-11-05 09:40:08,fast-glob,@types/glob,[core] Switch to globby and fast-glob (#23382),fast-glob @types/glob,"
[core] Switch to globby and fast-glob (#23382)",3,Typescript,,1,0.97,
callemall/material-ui,47ed4db57ed2f88a1cc420494ad04408c89783fc,2020-02-11 19:49:22,cross-fetch,isomorphic-fetch,[docs] Switch to cross-fetch (#19644),cross-fetch isomorphic-fetch,"
[docs] Switch to cross-fetch (#19644)",9,HTTP Clients,,1,0.98,
callemall/material-ui,25571bf4b4e4d04e4df8a77845c5d7aa18c657d7,2019-01-12 07:42:00,clsx,classnames,"Migrate from classnames to nicer clsx (#855)

* Migrate from classnames to nicer clsx

* Update size snapshot",clsx classnames,"
Migrate from classnames to nicer clsx (#855)",5,Utility,,1,0.99,Usability
callemall/material-ui,46f0e27ebe4f9a8ea76004c231b8ffcd1dd271af,2015-08-10 17:12:04,webpack,gulp,Replaced gulp with webpack,webpack gulp,"
Replaced gulp with webpack",5,Building&Web Framework,,1,0.99,
callemall/material-ui,5d08d0bc166b73d4cb94cfdde11e7b36bc348e7e,2020-11-05 09:40:08,fast-glob,glob,[core] Switch to globby and fast-glob (#23382),fast-glob glob,[core] Switch to globby and fast-glob (#23382)[core] Switch to globby and fast-glob (#23382)[core] Switch to globby and fast-glob (#23382),7,Utility,,1,0.97,
callstack-io/linaria,c0e38622679097fee098426a9b276a58fdb4f6eb,2017-09-08 09:02:06,preact,react,website: switch to preact,preact react,"
website: switch to preact",8,UI,,1,0.98,
camunda-consulting/code,fcfa59a2d809bf0d71167dfc3d6bdd6589fb7d7b,2020-02-14 12:14:12,webpack,browserify,"chore(usertask-generatedform-preview): bump deps

* bpmn-js@6.3.0
* bpmn-js-properties-panel@0.33.1
* camunda-modeler-plugin-helpers@3.1.0

Use webpack instead of browserify",webpack browserify,"Use webpack instead of browserify
",9,HTTP Clients&Web Framework,,1,0.99,
canonical-web-and-design/maas-ui,6f648ae0da0215403d12f2e4cd9447f0c89c5c22,2020-12-03 01:08:27,sass,node-sass,"build(all): replace node-sass with dart-sass

node-sass has been deprecated and replaced with dart-sass. This branch uses the javascript build of
dart-sass.",sass node-sass,"build(all): replace node-sass with dart-sass
build(all): replace node-sass with dart-sass
build(all): replace node-sass with dart-sass
",40,UI,,1,0.99,Deprecation
canove/whaticket,3679c94baa2fe2330b3f60f88efc4c6fc8a51ef6,2020-07-06 21:21:08,date-fns,moment,Migrate from moment to date-fns and some changes,date-fns moment,"
Migrate from moment to date-fns and some changes",13,Serialization,,1,0.99,
carbon-design-system/carbon-addons-iot-react,0fd4e78a8efafb9026adcbf7f4e0b25161753400,2021-04-23 15:32:25,dayjs,moment,"chore(react): remove momentjs, replace with dayjs",dayjs moment,"
chore(react): remove momentjs, replace with dayjs",14,Serialization,,1,0.99,
carbon-design-system/carbon-addons-iot-react,c2e4e89c6c56d551d120f19844f1e9f4557978b6,2021-06-15 14:10:50,sass,node-sass,chore(repo): replace node-sass with sass package,sass node-sass,"
chore(repo): replace node-sass with sass package",40,UI,,1,0.99,
carteb/carte-blanche,7f26bc83e10a353d91fccc41ea2fc3d2480e1e6f,2016-05-31 17:50:56,axios,whatwg-fetch,"Remove fetch, replace it with axios",axios whatwg-fetch,"
Remove fetch, replace it with axios",3,HTTP Clients,,1,1.0,
CartoDB/airship,ea2dfa3c0993e721cec8b65555ca257625898b23,2019-06-13 11:19:44,sass,node-sass,"Emit selectionChanged when clicking on bucket (#596)

* Moved from node-sass to dart-sass, upgrades stencil-sass to drop node-sass as well.",sass node-sass,"Emit selectionChanged when clicking on bucket (#596)
Emit selectionChanged when clicking on bucket (#596)
Emit selectionChanged when clicking on bucket (#596)
",40,UI,,1,0.9,
catamphetamine/webapp,1246cb7ca2bbb9dc34c67f4b9c137066f8566399,2016-08-22 11:29:06,ioredis,redis,"Moved to `ioredis`. Fixed ""Intl.js"". Fixed ""latest activity time"" display.",ioredis redis,"
Moved to `ioredis`.
Fixed ""Intl.js"".",6,HTTP Clients,,1,0.95,
cdglabs/ohm,3cf68b79813a09e58990a9696fe38617e42f037d,2021-02-25 21:04:28,ava,tape,"Switch from tape to ava for tests. (#290)

Ava has a much more fully-featured test runner, and it can deal with .mjs files (tape can't).",ava tape,"
Switch from tape to ava for tests.
(#290)",3,Testing,,1,1.0,Functionality
cdimascio/generator-express-no-stress,82fcd935292ba26cd85b95850dc9f19a086291ec,2017-06-10 01:31:25,pino,bunyan,Upgrade to Swagger UI 3.x and replace Bunyan with Pino,pino bunyan,"
Upgrade to Swagger UI 3.x and replace Bunyan with Pino",3,Logging,,1,1.0,
ChainSafeSystems/lodestar_chain,c0b6829e849781aa011127eb2292d2a0f344491e,2020-11-21 15:42:18,axios,node-fetch,Use axios instead of node-fetch,axios node-fetch,"
Use axios instead of node-fetch",3,HTTP Clients,,1,1.0,
chartbrew/chartbrew,280a4cbfd9d2597261589b412c23d7e25ebab216,2020-09-16 13:09:30,ace-builds,brace,:arrow_up: upgraded react-ace and replaced the brace dependency,ace-builds brace,:arrow_up: upgraded react-ace and replaced the brace dependency,3,HTTP Clients,,1,0.95,
Chocobozzz/PeerTube,c4f7fe09cd014b0ec5c0d64fd320780c45461c06,2020-11-19 14:57:52,sass,node-sass,Use sass instead of deprecated node sass,sass node-sass,"Use sass instead of deprecated node sass
",40,UI,,1,1.0,Deprecation
chriskalmar/shyft,176b9e882537d5854c434dccde168ecd2e7cc36e,2018-01-03 13:16:00,jest,mocha,"replace mocha, nodemon and istanbul with jest",jest mocha,"
replace mocha, nodemon and istanbul with jest",12,Testing,,1,1.0,
christianvoigt/argdown,e3e0c9c416141ff066857bb3575e8e411d916e8d,2018-10-22 09:03:08,yargs,commander,"added: argdown.config.js support, default command, CopyDefaultCssPlugin. changed: major refactoring, cli uses yargs now instead of commander.",yargs commander,"
added: argdown.config.js support, default command, CopyDefaultCssPlugin.
changed: major refactoring, cli uses yargs now instead of commander.",6,UI,,1,1.0,
christianvoigt/argdown,63d6878dea751c9dabe2dca1885fbcb92cfba575,2020-05-05 15:51:33,d3-selection,d3,"chore(@argdown/map-views): replaced d3 and lodash imports with more
specific packages for lower footprint",d3-selection d3,"
chore(@argdown/map-views): replaced d3 and lodash imports with more
specific packages for lower footprint",5,Utility,,1,0.8,SizeComplexity
cleancode/waitress,a703bf4946d91fa3347d8aca749fa07c1a2b3ac0,2013-12-12 08:51:16,lodash,underscore,api: replaced underscore with lodash,lodash underscore,"
api: replaced underscore with lodash",9,Building,,1,1.0,
code-dot-org/code-dot-org,9fa2ee3d5ca966753df1a3d9e2f8d2ef429a7795,2016-03-08 19:05:35,eslint,jshint,"use eslint instead, and lint jsx",eslint jshint,"
use eslint instead, and lint jsx",16,Testing,,1,1.0,Functionality
coderaiser/putout,d9bd27dbb4ed55db9ad80a60f28093634aa71b3e,2020-05-09 08:35:08,fast-glob,glob,feature(putout) glob -> fast-glob,fast-glob glob,"
feature(putout) glob  laifuhewb  fast-glob",7,Utility,,1,1.0,
CompuIves/codesandbox-client,2c65ca12fd39850fcdf8bc7269911088e56a4435,2019-05-09 21:29:46,terser-webpack-plugin,uglifyjs-webpack-plugin,"Fix uglify-js, uglify-es and terser clash",terser-webpack-plugin uglifyjs-webpack-plugin,"
Fix uglify-js, uglify-es and terser clash",35,Codestyle&Web Framework,,1,0.95,Integration
ConsenSys/truffle,19f2ff7747d907168bc1fb7deb322384711cbab1,2021-04-22 20:41:01,axios,request-promise,Remove request/request-promise in favor of axios and adjust tests,axios request-promise,Remove request/request-promise in favor of axios and adjust tests,4,HTTP Clients,,1,1.0,
coveo/react-vapor,fcd398a8b29252804be8d569b0d05f9655c97220,2020-08-05 13:21:32,eslint,tslint,style(react-vapor): switch from tslint to eslint,eslint tslint,"
style(react-vapor): switch from tslint to eslint",3,Testing,,1,1.0,
coveo/react-vapor,839d9f8377c627ecc6b113badce2506ea7d9fc86,2020-01-08 19:06:05,ts-loader,awesome-typescript-loader,Switch at-loader for ts-loader,ts-loader awesome-typescript-loader,"
Switch at-loader for ts-loader",10,Web Framework,,1,1.0,
Cretezy/noderize,eab4b483f63b3e2117b2d578b957dceaa0167906,2018-02-10 22:42:34,fs-extra,ncp,create-noderize: change ncp to fs-extra,fs-extra ncp,"
create-noderize: change ncp to fs-extra",4,Filesystem,,1,1.0,
ctrl-freaks/freezeframe.js,647d176d4d460228f80595f95c4a5930b9b7fe4b,2020-05-31 14:22:15,sass,node-sass,"update dependencies, switch to dart-sass",sass node-sass,"update dependencies, switch to dart-sassupdate dependencies, switch to dart-sass",40,UI,,1,0.9,
cyclejs-community/create-cycle-app,3a73e1cde9e703d734868a45ff8a0ef79c1e1450,2016-10-13 13:17:37,types/node,typings,fix(cycle-scripts-ts-browserify): replacing typings by npm @types/* type definitions,types/node typings,"
fix(cycle-scripts-ts-browserify): replacing typings by npm @types/* type definitions",5,Typescript,,1,0.95,
cyclejs-community/redux-cycles,da6e5f41076ad5d3f12b21e5ac100360d6f80b24,2017-01-31 15:26:32,jest,mocha,Change from mocha to jest,jest mocha,"
Change from mocha to jest",12,Testing,,1,1.0,
danielbayerlein/honeycomb,397c58bf01359e057afac695c79b734b943fdc52,2017-03-10 14:11:25,preact,react,"Preact (#102)

Switch from React to Preact",preact react,"
Switch from React to Preact",8,UI,,1,1.0,
danielbayerlein/honeycomb,b6017664d9b661f2402ce3c3577581c39576f84f,2016-11-22 12:07:25,jest,mocha,"🐱 Use Jest instead of Mocha (#53)

* Replace mocha with jest

* Migrate tests from mocha to jest

* Move and rename test",jest mocha,"
🐱 Use Jest instead of Mocha (#53)",12,Testing,,1,1.0,
danielgrijalva/overworld,a6bf025307bf094bcbb87ceaab99c8f8ce24f63b,2019-10-23 17:48:34,fomantic-ui,semantic-ui,"⬆️  support Node v12 (#147)

Semantic UI is using Gulp 3, which doesn't play well with Node 12.
In order to fix this, I switched from Semantic UI to Fomantic UI, which
is an actively maintained community fork of Semantic UI.
Fomantic UI uses Gulp 4 and thus plays nicely with Node v12.
I also updated a few dependencies based on npm audit, which was
reporting quite a few security risks. Tests are still passing.",fomantic-ui semantic-ui,"In order to fix this, I switched from Semantic UI to Fomantic UI, which
is an actively maintained community fork of Semantic UI.
",3,Utility,,1,0.9,Integration
