commit,add_lib,rem_lib,message,time_stamp,src,rule,url,domain,prj_language,new_src,is_migration,confidence,migration_type,reason_label
2b2aa1f35ee03e8b1c504646d223a03e5e94edcb,benchmark,google-benchmark,Merge remote-tracking branch 'origin/master' into feature/pearsonCorr,1582035560+0100,conan,google-benchmark benchmark,https://github.com/parnumeric/khiva,testing,C++,conan,1,0.95,pkg_rule,
2b971e4613ecb1ceb6411169372c99fd3aacce45,boost,boost_asio,multiple fixes and finished php-cgi module,1552158499+0100,conan,boost_asio boost,https://github.com/Romain-P/zia,network,C++,conan,1,0.9,pkg_rule,
2c80c9a7e878ea4e2f3d34ba617c2f372d66ba14,nlohmann_json,simdjson,Merge branch 'load-graph-in-cpp',1620576360-0300,conan,simdjson nlohmann_json,https://github.com/RafaelPortacio/notwaze,serializing,C++,conan,1,0.85,pkg_rule,
2d450f2bda610786909ad97797c993cc1ddfb0df,nlohmann_json,json11,fix(conan): json11 removed from the code and conan-center packages in place,1620200244+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-engine,serializing,C++,conan,1,0.85,lib_replacement,
2d6a0b99b71ba7c29499fb64c1029c81f693ec43,glad,glew,adding logging and switching from glew to glad,1592430038-0400,conan,glew glad,https://github.com/Ithyx/Morrigu,GUI,C++,conan,1,1.0,lib_replacement,
2db9df456900033c8681fc0017c0af677cafcb77,boost,boost_coroutine2,Upgrade boost dependency to 1.68.0,1535127036+0200,conan,boost_coroutine2 boost,https://github.com/vbeffara/Simulations,OS Dev,C++,conan,1,0.95,pkg_rule,
2db9df456900033c8681fc0017c0af677cafcb77,boost,boost_lockfree,Upgrade boost dependency to 1.68.0,1535127036+0200,conan,boost_lockfree boost,https://github.com/vbeffara/Simulations,other,C++,conan,1,0.95,pkg_rule,
2db9df456900033c8681fc0017c0af677cafcb77,boost,boost_graph,Upgrade boost dependency to 1.68.0,1535127036+0200,conan,boost_graph boost,https://github.com/vbeffara/Simulations,other,C++,conan,1,0.95,pkg_rule,
2db9df456900033c8681fc0017c0af677cafcb77,boost,boost_chrono,Upgrade boost dependency to 1.68.0,1535127036+0200,conan,boost_chrono boost,https://github.com/vbeffara/Simulations,other,C++,conan,1,0.95,pkg_rule,
2dca3ea8e6d2182bb0e3536568c061764d3603a9,uvw,libuv,[Possibly broken] Pushing LoopHelper. Integration with libuv through uvw,1572472718+0100,conan,libuv uvw,https://github.com/LunarWatcher/AdventureLandCpp,network,C++,conan,1,0.5,pkg_rule,
addd170a096f9b61b8fc62383325884f6663e3bf,gtest,catch2,switched from catch2 to gtest and fixed segfault bug,1626544295-0700,conan,catch2 gtest,https://github.com/josiest/spatula,testing,C++,conan,1,1.0,lib_replacement,
2fdb850d11a72a969c10e7d01d3b070da21e52b3,libhal-lpc40xx,liblpc40xx,:recycle: Rename to libhal-esp8266\n\nResolves #31,1673723083-0800,conan,liblpc40xx libhal-lpc40xx,https://github.com/libhal/libhal-esp8266,OS Dev,C++,conan,1,0.95,pkg_rule,
2ff9a58e9250ffb5007778a53ce4e2628c7da018,imgui-docking,imgui,Changed ImGui configuration to use docking and multi viewports (#11)\n\n* Changed ImGui dependency to personal conan recipe (for docking)  * LayerInsertor changed from iterator to index  * Rewriting the ImGui Layer to use the docking features,1595205201-0400,conan,imgui imgui-docking,https://github.com/Ithyx/Morrigu,GUI,C++,conan,1,0.8,pkg_rule,
321111327071cf59f9ddeca7bd6873297cff38a8,nlohmann_json,json11,fix(conan): json11 removed from the code and conan-center packages in place,1620200244+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-engine,serializing,C++,conan,1,0.85,lib_replacement,
32f748a7d5cc4350c2a8fc6514aeacbef5e96ff3,benchmark,google-benchmark,Update Conan recipes,1570684525+0200,conan,google-benchmark benchmark,https://github.com/inexorgame-obsolete/entity-system-inactive,testing,C++,conan,1,0.9,pkg_rule,
3312627d30716150736d50020a13e0e4ee0066c7,boost,boost_system,update boost to 1.71,1582704190+0100,conan,boost_system boost,https://github.com/BrainTwister/BlasBooster,OS Dev,C++,conan,1,0.95,pkg_rule,
3312627d30716150736d50020a13e0e4ee0066c7,boost,boost_serialization,update boost to 1.71,1582704190+0100,conan,boost_serialization boost,https://github.com/BrainTwister/BlasBooster,serializing,C++,conan,1,0.95,pkg_rule,
3312627d30716150736d50020a13e0e4ee0066c7,boost,boost_filesystem,update boost to 1.71,1582704190+0100,conan,boost_filesystem boost,https://github.com/BrainTwister/BlasBooster,File Handling,C++,conan,1,0.95,pkg_rule,
350858b9067dd96200569eb33d3da44a0d3ac831,msgpack-cxx,msgpack,update dependes,1664377381+0300,conan,msgpack msgpack-cxx,https://github.com/duckstax/ottergon,serializing,C++,conan,1,0.9,pkg_rule,
358898daa209eaccf6162f29c0e64eae23ffcd85,doctest,catch2,refactor: Adopt `doctest`,1601370197+0900,conan,catch2 doctest,https://github.com/objectx/whirlpool,testing,C++,conan,1,0.95,lib_replacement,
35eeb8bc229b297bee353a57f4bf50607252c1da,catch2,gtest,Merge remote-tracking branch 'origin/develop' into feature/arguments,1588947153+0200,conan,gtest catch2,https://github.com/maximehouis/yep_project2_2019,testing,C++,conan,1,0.95,pkg_rule,
377b2bb7eca6439c83e8c0e5640c6fbe4b646da6,catch2,doctest,Merge branch 'master' into coverity_scan,1620221763+0200,conan,doctest catch2,https://github.com/bbvch/Coronan,testing,C++,conan,1,0.95,pkg_rule,
3784c52729c6d8a02b03302d4ca00b502e9082ca,benchmark,google-benchmark,Update Conan package versions,1619215079+0200,conan,google-benchmark benchmark,https://github.com/ess-dmsc/vmm-sdat,testing,C++,conan,1,0.9,pkg_rule,
3a469cdd0dcc320fd2d6ae52f0f3bbe5f798f315,benchmark,google-benchmark,Update conan setup and package versions,1619214347+0200,conan,google-benchmark benchmark,https://github.com/ess-dmsc/graylog-logger,testing,C++,conan,1,0.9,pkg_rule,
3bbd7b03eee4b63bbd8cde287e8e6cf726f64524,boost,boost_asio,feat(connection): revert conanfile.txt,1601042169+0200,conan,boost_asio boost,https://github.com/arzeo68/Babel-cpp,network,C++,conan,1,0.95,pkg_rule,
3bc92a1be1d1165d1e08b5976c5bbb9bc20dca17,boost_asio,boost,Merge branch 'ecs',1575196038+0100,conan,boost boost_asio,https://github.com/Nithingale/r-type,network,C++,conan,1,1.0,pkg_rule,
3bebf7b58d1985e9c99a14f781613c217065ce04,benchmark,google-benchmark,Merge pull request #2 from fabhaas/dev\n\nadded license: the library is now licensed under MPL-2.0  Conan now h…,1588426910+0200,conan,google-benchmark benchmark,https://github.com/fabhaas/xenonis,testing,C++,conan,1,0.9,pkg_rule,
3d2c9305e85fa7b12c146d83ba0e987bf7103845,sparql-parser,sparql-parser-base,continue integrating,1607621722+0100,conan,sparql-parser-base sparql-parser,https://github.com/dice-group/tentris,database,C++,conan,1,0.9,pkg_rule,
3dc3b9f314d80ec288ed6b7ccaae95f78bc870f3,nlohmann_json,json11,enh(conan): cbd builds with conan-center now.\n\n* fix(json): json11 changed to nlohmann_json  * enh(conan): All our external packages come from the conan center  * fix(test/config): fix somes parser tests  * fix(conan): update cmake.sh  * fix(bam): unittest could fail because of a missing loop test.  * fix(link): several link issues  * fix(stats): The center could segfault if the strand is not empty at destruction    Co-authored-by: centreonpm <pmargale@centreon.com>  Co-authored-by: Gres Remi <rgres@centreon.com>    REFS: MON-7244,1620657417+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-collect,serializing,C++,conan,1,1.0,lib_replacement,
3e14c2b26161064a604a1251022db29d54489230,gtest,doctest,"testing, endian conversions, message handling copy-free, packet deserialization",1601206570+0200,conan,doctest gtest,https://github.com/jprochazk/underworld-server,testing,C++,conan,1,0.85,pkg_rule,
3ebadbe595f87b4dab7e348472b05b39e9e332df,dr_wav,audeering-libs,Remove audeering-libs dependency and use dr_wav for audio file I/O,1605802044+0000,conan,audeering-libs dr_wav,https://github.com/audeering/audresamplelib,Multi Media,C,conan,1,1.0,lib_replacement,
c033c12bfad30ce4e5b63f13d139487abacd5cf7,nlohmann_json,json11,fix(conan): build using conan-center works again\n\n* fix(conan): json11 removed from the code and conan-center packages in place  * fix(tests): a bad test is removed.  * fix(conan): update cmake.sh  * enh(cmake): c++14 enabled by default    Co-authored-by: Gres Remi <rgres@centreon.com>    REFS: MON-7244,1620660676+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-engine,serializing,C++,conan,1,1.0,lib_replacement,Integration
c0687590f53f5fb9be75211de64a9b5a089fc3dd,catch2,doctest,Update Cmake files and more refactoring.,1619537480+0200,conan,doctest catch2,https://github.com/bbvch-academy/cleancpp.academy.coronan,testing,C++,conan,1,0.9,pkg_rule,
c0998a46b967be2b3fc45a0dd60e12fa373b3e09,boost_filesystem,boost,Merge branch 'q_conversion_tuning' of https://github.com/DMSC-Instrument-Data/MDSpaceFillingPrototype into q_conversion_tuning,1542630702+0100,conan,boost boost_filesystem,https://github.com/DMSC-Instrument-Data/MDSpaceFillingPrototype,File Handling,C++,conan,1,0.95,pkg_rule,
c0e3be59cbf0f2c992fc77be8a3774ee0c09766e,boost,boost_asio,fix(project): Fuck Conan and building with system.,1598714207+0200,conan,boost_asio boost,https://github.com/Encorpluptit/CPP-VOIP_Client_Server,network,C++,conan,1,0.9,pkg_rule,
c1a76600d611e999cd7fa7cdce7e0659e7826339,nlohmann_json,json11,fix(conan): json11 removed from the code and conan-center packages in place,1620200244+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-engine,serializing,C++,conan,1,0.85,lib_replacement,
42524a3e992d959202c64cf046c97c71391be89e,sqlitecpp,sqlite3,Try to comile on windows #311,1667663776+0100,conan,sqlite3 sqlitecpp,https://github.com/Epitech-Nantes-Tek3/R-Type,database,C++,conan,1,0.9,pkg_rule,
427d3e05d69d2e8f5aff2d844c808317e54172e2,tbb,onetbb,Migrate to Qt 5.15.2 and use qwt and tbb as a conan package,1636896918+0300,conan,onetbb tbb,https://github.com/DimaTrushin/TypingAnalysis,OS Dev,C++,conan,1,0.85,pkg_rule,
427d3e05d69d2e8f5aff2d844c808317e54172e2,qwt,onetbb,Migrate to Qt 5.15.2 and use qwt and tbb as a conan package,1636896918+0300,conan,onetbb qwt,https://github.com/DimaTrushin/TypingAnalysis,OS Dev,C++,conan,1,0.85,pkg_rule,
c2139b6b55959c60842970071fbb82ebe55f9cdd,cli11,docopt.cpp,Replace package manager and use logging\n\n,1637602858-0600,conan,docopt.cpp cli11,https://github.com/JonathanGzzBen/weighterm,Command Line,C++,conan,1,0.85,pkg_rule,
c329cac1191f5d177777f767e2fee74c61b41da5,ogre-caelum,caelum,:wrench: Renamed Caelum to ogre-caelum,1543148357+0100,conan,caelum ogre-caelum,https://github.com/RigsOfRods/rigs-of-rods,GUI,C++,conan,1,0.95,pkg_rule,
c387557f863b380e52c4d0e27a8574063ffad67b,doctest,gtest,switch to cmake,1594992144+0200,conan,gtest doctest,https://github.com/jprochazk/platformer-server,testing,C++,conan,1,0.9,pkg_rule,
45b1890830c65302466e6772d34fc2d81943424c,gtest,catch2,Change Catch2 to gtest due to lack of death test,1584698230+0100,conan,catch2 gtest,https://github.com/maciejjaskiewicz/Xenon,testing,C++,conan,1,1.0,lib_replacement,Functionality
4626540bf736daf613070b357b0ba0d6ec765c8f,zlib,openssl,Properties merged to master branch.,1611933481+0100,conan,openssl zlib,https://github.com/stilgarpl/bsc,cryptography,C++,conan,1,0.95,pkg_rule,
4689bf1adcccb823be7896f9b0dcbace72f20a66,libhal-lpc40xx,liblpc40xx,:sparkle: standard linker scripts + renaming\n\n- Rename to libhal-lpc40xx - Add standard linker scripts to the linker/ directory - Add standard linker scripts to package - Change cmake target name to libhal::lpc40xx - Rename include directory and libhal-lpc40xx\n\nResolves #119,1673713254-0800,conan,liblpc40xx libhal-lpc40xx,https://github.com/libhal/libhal-lpc,OS Dev,C++,conan,1,0.95,pkg_rule,
4749e46bfd451b7be75487cd6ce6c6978684c329,cli11,docopt.cpp,chore: remove docopt use cli11,1602043057+0900,conan,docopt.cpp cli11,https://github.com/mathieu-lala/game_project,Command Line,C++,conan,1,0.98,lib_replacement,
c71c87befc2f31bcc5c1beafd65422e31d07cac4,cli11,docopt.cpp,Replace docopt with cli11,1637593484-0600,conan,docopt.cpp cli11,https://github.com/JonathanGzzBen/weighterm,Command Line,C++,conan,1,0.99,lib_replacement,
c72e4e275d91d4a69691cf7e5ae53d0e5d292c68,sparql-parser,sparql-parser-base,Merge 0a01a914da9bff9561bb9431e8649957dde33f58 into 3d170573b2d09a8847d1b02d03620ec2f3649407,1612529028+0000,conan,sparql-parser-base sparql-parser,https://github.com/dice-group/tentris,database,C++,conan,1,0.95,pkg_rule,
c78d27ac5d402e7a5e7d79f8aa6756dd3d538cc7,benchmark,google-benchmark,Update google benchmark conan package version,1581583342+0000,conan,google-benchmark benchmark,https://github.com/ess-dmsc/NeXus-Streamer,testing,C++,conan,1,0.92,pkg_rule,
c808c543f95618c335187a1b040fbd63c2533b62,msgpack-cxx,msgpack,merged develop,1664644481+0300,conan,msgpack msgpack-cxx,https://github.com/duckstax/ottergon,serializing,C++,conan,1,0.95,pkg_rule,
c80ca0ed79d380dcf7d839b7299eaba590356e38,onetbb,tbb,Add 32 and 64 bits defines. Fix intrinsics. Update to onetbb for clang.,1640379727-0500,conan,tbb onetbb,https://github.com/p-groarke/fea_libs,computing,C++,conan,1,0.85,pkg_rule,
c86c01ccfab586ac70496b0e85c7d79f43586e2e,nlohmann_json,json11,enh(conan): centengine builds now with conan-center packages\n\n* fix(conan): json11 removed from the code and conan-center packages in place  * fix(conan): update cmake.sh  * fix(test): a bad test removed.  * fix(retention): uninitialized memory fixed.    Co-authored-by: Gres Remi <rgres@centreon.com>    REFS: MON-7244,1620657544+0200,conan,json11 nlohmann_json,https://github.com/centreon/centreon-collect,serializing,C++,conan,1,0.98,lib_replacement,
49fa86ffe8554547b7e0074e30b28429e8accbc1,boost_filesystem,boost,Merge branch 'merge_tuning' of https://github.com/DMSC-Instrument-Data/MDSpaceFillingPrototype into merge_tuning,1542630549+0100,conan,boost boost_filesystem,https://github.com/DMSC-Instrument-Data/MDSpaceFillingPrototype,File Handling,C++,conan,1,0.95,pkg_rule,
4aa47fad56cbe1610a686e91c8e6403ae59a3843,glew,glad,Merge pull request #3 from idcrook/glut\n\nswitch back to glew from glad  improve docs,1582224388-0700,conan,glad glew,https://github.com/idcrook/tweeker_raytracer,GUI,C,conan,1,0.98,lib_replacement,
cc0febebcbf1afb8929ebb914c7bb2350dd67bff,sparql-parser,sparql-parser-base,merged development branch,1624867876+0300,conan,sparql-parser-base sparql-parser,https://github.com/dice-group/tentris,database,C++,conan,1,0.95,pkg_rule,
4d15cce6582cb0912298ead9c34a5295ed0035e1,boost_asio,boost,:zap: Adding CI.,1569237423+0200,conan,boost boost_asio,https://github.com/LiardeauxQ/Babel,network,C++,conan,1,0.95,pkg_rule,
4dbed7aa280aaa850236c2d83d7edd06a8954f51,boost_asio,boost,feat(connection): basic connection class - WIP,1601042115+0200,conan,boost boost_asio,https://github.com/arzeo68/Babel-cpp,network,C++,conan,1,0.95,pkg_rule,
cdaf5fde2b31a1f9f156b4f06ca6771885b70c23,cpp-httplib,cppjslib,Merge pull request #25 from MarkusJx/develop\n\nUpdate dependencies,1622736205-0700,conan,cppjslib cpp-httplib,https://github.com/MarkusJx/autobet,network,C++,conan,1,0.9,pkg_rule,
cdba45f8e68e55a760367d48c8865175c26a1775,boost,boost.asio,Merge pull request #8 from cinderblocks/master\n\nNon-Windows support,1519343141-0400,conan,boost.asio boost,https://github.com/HalcyonGrid/aperture,network,C++,conan,1,0.93,pkg_rule,
cdba45f8e68e55a760367d48c8865175c26a1775,boost,boost.format,Merge pull request #8 from cinderblocks/master\n\nNon-Windows support,1519343141-0400,conan,boost.format boost,https://github.com/HalcyonGrid/aperture,other,C++,conan,1,0.93,pkg_rule,
cdba45f8e68e55a760367d48c8865175c26a1775,boost,boost.program_options,Merge pull request #8 from cinderblocks/master\n\nNon-Windows support,1519343141-0400,conan,boost.program_options boost,https://github.com/HalcyonGrid/aperture,other,C++,conan,1,0.93,pkg_rule,
cdba45f8e68e55a760367d48c8865175c26a1775,boost,boost.logic,Merge pull request #8 from cinderblocks/master\n\nNon-Windows support,1519343141-0400,conan,boost.logic boost,https://github.com/HalcyonGrid/aperture,other,C++,conan,1,0.93,pkg_rule,
ce1fd05b2fca25512fd0702237c512735dfd5218,luajit,lua,"Change dependency versions, use LuaJIT instead of Lua",1626023792+0200,conan,lua luajit,https://github.com/Sh1nku/iNOBEngine,GUI,C++,conan,1,0.98,lib_replacement,
ce5355737f7c3ed06ced0ff6090dcd06afeba66b,sfml,libcurl,feat: add SFML and remove libcurl,1666506729+0530,conan,libcurl sfml,https://github.com/KRVPerera/SeedrMan,network,C++,conan,1,0.8,pkg_rule,
ce79449a940df7f53798b4eac53fbe8af4467909,spdlog,boost_log,changed boost_log to spdlog,1532854656+0200,conan,boost_log spdlog,https://github.com/kacprzak/nbd-3dge,logging,C++,conan,1,0.99,lib_replacement,
ce99458d910aa868a0203a77b1aa3276e54aa010,msgpack-cxx,msgpack,update dependes,1664375585+0300,conan,msgpack msgpack-cxx,https://github.com/duckstax/ottergon,serializing,C++,conan,1,0.9,pkg_rule,
cf714cf1b1c211d769cb99dd79dff291c2d588e8,benchmark,google-benchmark,"Use std::filesystem, expunge boost",1615459910+0000,conan,google-benchmark benchmark,https://github.com/ess-dmsc/event-formation-unit,testing,C++,conan,1,0.95,pkg_rule,
d0c3a214855848e33835bb8597edf99f4a64dba3,catch2,gtest,Changed testing framework as it is hard to get working on clang-9,1599105776+0200,conan,gtest catch2,https://github.com/ShadowItaly/clas-digital,testing,C++,conan,1,0.97,lib_replacement,BugIssue
5131de9feb306b83d71021cce53f5cafaa3638a7,glfw,sdl,glfw variant,1650614784+0300,conan,sdl glfw,https://github.com/Sumechoo/SDL_with_conan,GUI,C++,conan,1,0.5,lib_replacement,
51e060e62def2a690b001026fb3be31249134b14,catch2,doctest,update to conan2,1678441627+0800,conan,doctest catch2,https://github.com/Jackson-soft/etcdv3,testing,C++,conan,1,0.8,pkg_rule,
d11a8a88de02109ce33b98e8c287d2aa9de89b2d,boost_filesystem,boost,Switch to bincrafters modular boost packages in prep for linden dcoroutines,1545591773-0600,conan,boost boost_filesystem,https://github.com/cinderblocks/liblinden,File Handling,C++,conan,1,0.85,pkg_rule,
d11a8a88de02109ce33b98e8c287d2aa9de89b2d,boost_iostreams,boost,Switch to bincrafters modular boost packages in prep for linden dcoroutines,1545591773-0600,conan,boost boost_iostreams,https://github.com/cinderblocks/liblinden,File Handling,C++,conan,1,0.85,pkg_rule,
