repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
apache/camel,a7a97bfe7b8c98387e1fa8da798c52500d604c3f,2017-09-28 06:57:41,org.mockito:mockito,org.powermock:powermock,CAMEL-11845: Migrated camel-bonita from powermock to mockito,org.mockito:mockito org.powermock:powermock,"
CAMEL-11845: Migrated camel-bonita from powermock to mockito",29,Testing,,1,0.95,
apache/camel,1bd38dce42c164afbf0282f68a969b6e5d5619cf,2019-06-25 03:33:58,ch.qos.logback:logback,org.apache.logging.log4j:log4j,Lets use logback as logger as its more tiny and faster than log4j,ch.qos.logback:logback org.apache.logging.log4j:log4j,"
Lets use logback as logger as its more tiny and faster than log4j",17,Logging,,1,0.95,SizeComplexity
apache/chemistry-opencmis,019fb4b46f3930bce36fa0270baa9e8a67e97d32,2012-04-28 16:33:35,org.slf4j:slf4j,commons-logging:commons-logging,"CMIS-525: replaced Commons Logging with SLF4J

git-svn-id: https://svn.apache.org/repos/asf/chemistry/opencmis/trunk@1331791 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:slf4j commons-logging:commons-logging,"
CMIS-525: replaced Commons Logging with SLF4J",39,Logging,,1,0.98,
apache/clerezza,3632e366771b3b27b204bb76c2d28d473d066fcb,2017-11-20 18:43:42,org.osgi:org.osgi,org.apache.felix:org.apache.felix,"Use OSGi annotation classes

Rather than using Felix annotations, this makes use of the official
OSGi annotations. As such, `@Reference` fields are now accessible
with `setX` and `unsetX` methods for use with OSGi declarative services.
And `@Service` and `@Property` annotations have been merged with the
`@Component` declaration.

The Felix maven-scr-plugin is updated to the latest version.

The official JAX-RS dependency is also updated.",org.osgi:org.osgi org.apache.felix:org.apache.felix,"
Use OSGi annotation classes
Rather than using Felix annotations, this makes use of the official
OSGi annotations.",6,Building,,1,0.8,Popularity
apache/cloudstack,a279d5c453c6e6f00ab937fa3e6745fdf68e82b2,2020-06-17 01:41:23,log4j:log4j,org.slf4j:slf4j,"logging: Logging framework to use only log4j (#4003)

Currently CloudStack is using logging frameworks as log4j and Java util logging, logging wrappers as slf4j and Apache common logging.
Here changes are to made it uniform, using only log4j framework.
Removed Java util logging, slf4j and Apache common logging.",log4j:log4j org.slf4j:slf4j,"Currently CloudStack is using logging frameworks as log4j and Java util logging, logging wrappers as slf4j and Apache common logging.
",4,Logging,,1,0.85,Simplification
apache/commons-jcs,43670dc9a19fed23d7e54ca86399e10b03152a05,2021-03-27 18:06:26,org.apache.commons:commons-text,org.apache.commons:commons-lang3,Use commons-text StringSubstitutor to fix deprecation,org.apache.commons:commons-text org.apache.commons:commons-lang3,"
Use commons-text StringSubstitutor to fix deprecation",12,Utility,,1,0.8,Deprecation
apache/commons-jexl,3c9d2e6515496c0ab226317680453c8100090cff,2015-12-08 14:12:00,commons-logging:commons-logging,log4j:log4j,"JEXL:
Reverted to Apache commons logging (instead of log4j);


git-svn-id: https://svn-us.apache.org/repos/asf/commons/proper/jexl/trunk@1718615 13f79535-47bb-0310-9956-ffa450edef68",commons-logging:commons-logging log4j:log4j,"
JEXL:
Reverted to Apache commons logging (instead of log4j);",3,Logging,,1,0.9,
apache/crunch,82cecc0cea64cb3cd47d6bc0c9562e49509b34ca,2014-10-27 02:04:00,org.slf4j:slf4j,log4j:log4j,"CRUNCH-476: Consolidated use of logging in projects to us SLF4J, dependency cleanup, and a few javadoc fixes.

CRUNCH-476: Uplifted logging to use slf4j formatting vs pre-formatting messages, also removed dependency on commons-logging.",org.slf4j:slf4j log4j:log4j,"
CRUNCH-476: Consolidated use of logging in projects to us SLF4J, dependency cleanup, and a few javadoc fixes.",73,Logging,,1,0.95,Simplification
apache/crunch,82cecc0cea64cb3cd47d6bc0c9562e49509b34ca,2014-10-27 02:04:00,org.slf4j:slf4j,commons-logging:commons-logging,"CRUNCH-476: Consolidated use of logging in projects to us SLF4J, dependency cleanup, and a few javadoc fixes.

CRUNCH-476: Uplifted logging to use slf4j formatting vs pre-formatting messages, also removed dependency on commons-logging.",org.slf4j:slf4j commons-logging:commons-logging,"CRUNCH-476: Uplifted logging to use slf4j formatting vs pre-formatting messages, also removed dependency on commons-logging.
",39,Logging,,1,0.95,Functionality
apache/cxf,3f4fd1c96ed389a7153df630ab01033ad3b350f5,2013-08-12 20:53:50,org.slf4j:jcl-over-slf4j,commons-logging:commons-logging,"Flip to using jc-over-slf4j for testing and such to make sure all the logging goes to one place

git-svn-id: https://svn.apache.org/repos/asf/cxf/trunk@1513254 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:jcl-over-slf4j commons-logging:commons-logging,"
Flip to using jc-over-slf4j for testing and such to make sure all the logging goes to one place",22,Logging,,1,0.75,Simplification
apache/cxf,3f4fd1c96ed389a7153df630ab01033ad3b350f5,2013-08-12 20:53:50,org.slf4j:slf4j,commons-logging:commons-logging,"Flip to using jc-over-slf4j for testing and such to make sure all the logging goes to one place

git-svn-id: https://svn.apache.org/repos/asf/cxf/trunk@1513254 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:slf4j commons-logging:commons-logging,"Flip to using jc-over-slf4j for testing and such to make sure all the logging goes to one place
",4,Logging,,1,0.75,Simplification
apache/cxf-fediz,c953c8117505864577c1334de8e5f5413f4328c1,2015-09-21 16:01:22,org.apache.tomcat.embed:tomcat-embed,org.eclipse.jetty,Switched Spring systests to use Tomcat instead of Jetty so that we can run them with JDK8,org.apache.tomcat.embed:tomcat-embed org.eclipse.jetty,"
Switched Spring systests to use Tomcat instead of Jetty so that we can run them with JDK8",6,Web Framework,,1,0.9,Integration
apache/directmemory,b08f093a4cea4e0b81abe0bdcfb47f19a67edc9e,2013-06-27 12:37:26,org.apache.logging.log4j:log4j,ch.qos.logback:logback,"use log4j2 rather than logback for testing

git-svn-id: https://svn.apache.org/repos/asf/directmemory/trunk@1497328 13f79535-47bb-0310-9956-ffa450edef68",org.apache.logging.log4j:log4j ch.qos.logback:logback,"
use log4j2 rather than logback for testing",12,Logging,,1,0.9,
apache/directory-kerby,f5af336bb2e34d04e56aa3eec3836f46455a543e,2015-03-14 05:41:28,com.google.code.gson:gson,com.googlecode.json-simple:json-simple,Using gson library for json backend,com.google.code.gson:gson com.googlecode.json-simple:json-simple,"
Using gson library for json backend",11,Serialization,,1,0.95,
apache/directory-studio,9814bcf28898bfeb06848dd85406595b3a895ea8,2015-05-02 20:50:56,org.slf4j:log4j-over-slf4j,log4j:log4j,"DIRSTUDIO-1042:
* Remove slf4j-log4j12 and log4j dependencies, add log4j-over-slf4j instead
* Add slf4j to eclipse log binding
* Add Error Log view



git-svn-id: https://svn.apache.org/repos/asf/directory/studio/trunk@1677353 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:log4j-over-slf4j log4j:log4j,"
DIRSTUDIO-1042:
* Remove slf4j-log4j12 and log4j dependencies, add log4j-over-slf4j instead
* Add slf4j to eclipse log binding",27,Logging,,1,0.8,
apache/directory-studio,9814bcf28898bfeb06848dd85406595b3a895ea8,2015-05-02 20:50:56,org.slf4j:log4j-over-slf4j,org.slf4j:slf4j,"DIRSTUDIO-1042:
* Remove slf4j-log4j12 and log4j dependencies, add log4j-over-slf4j instead
* Add slf4j to eclipse log binding
* Add Error Log view



git-svn-id: https://svn.apache.org/repos/asf/directory/studio/trunk@1677353 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:log4j-over-slf4j org.slf4j:slf4j,"
DIRSTUDIO-1042:
* Remove slf4j-log4j12 and log4j dependencies, add log4j-over-slf4j instead
* Add slf4j to eclipse log binding",26,Logging,,1,0.8,
apache/drill,eb0299982c90757fec869875b879dcdbd68a1b76,2019-01-10 18:31:30,com.h2database:h2,org.apache.derby,"DRILL-6955: storage-jdbc tests improvements

- Remove plugins usage for instantiating test databases and tables
- Replace derby with h2 database

closes #1603",com.h2database:h2 org.apache.derby,"
- Remove plugins usage for instantiating test databases and tables
- Replace derby with h2 database",3,Database,,1,0.95,
apache/drill,17a466058a9d7ae8f793c18f6d37ff2a7f04e1b4,2020-03-16 09:45:37,com.zaxxer:HikariCP,org.apache.commons:commons-dbcp2,DRILL-7639: Replace DBCP2 with HikariCP in RDBMS (JDBC) plugin,com.zaxxer:HikariCP org.apache.commons:commons-dbcp2,"
DRILL-7639: Replace DBCP2 with HikariCP in RDBMS (JDBC) plugin",7,Database,,1,0.95,
apache/drill,9a9005aa5eb41e07c11a935521f8635f7b79b6c5,2021-05-19 11:54:08,org.testcontainers:mysql,com.wix:wix-embedded-mysql,"DRILL-7911 Use TestContainers-MySQL instead of wix-embedded-mysql

Wix Embedded MySQL is not actively maintained since Oct 2019. And it uses old versions of Flapdoodle.process so it does not support ARM64.

Since there is no ARM64 Docker image for mysql we use mariadb as a substitute on Linux ARM64",org.testcontainers:mysql com.wix:wix-embedded-mysql,"
DRILL-7911 Use TestContainers-MySQL instead of wix-embedded-mysql",3,Testing,,1,0.95,Deprecation
apache/druid,3d27747f7e31a46da89c83a1f5c5a41466984ea2,2015-01-20 20:35:18,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"Upgrade to log4j2
Default behavior is as before.
Added documentation for how to enable synchronous logging for select chatty classes:
* io.druid.client.ServerInventoryView
* io.druid.client.BatchServerInventoryView
* io.druid.curator.inventory.CuratorInventoryManager
* com.metamx.http.client.pool.ChannelResourceFactory",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Upgrade to log4j2
Default behavior is as before.",111,Logging,,1,0.8,
apache/empire-db,2a38e9c4f87eed3638720a8c61389a026d37f639,2011-11-02 16:08:47,org.apache.myfaces.core:myfaces,com.sun.faces:jsf,"EMPIREDB-119 Removed ICEfaces dependencies and replaced the Mojarra JSF2 implementation by the Apache MyFaces implementation.

git-svn-id: https://svn.apache.org/repos/asf/incubator/empire-db/trunk@1196662 13f79535-47bb-0310-9956-ffa450edef68",org.apache.myfaces.core:myfaces com.sun.faces:jsf,"
EMPIREDB-119 Removed ICEfaces dependencies and replaced the Mojarra JSF2 implementation by the Apache MyFaces implementation.",4,Web Framework,,1,0.95,
apache/flink,08188508d528c1072a746aacbf2a5c712d4f8467,2014-09-05 09:57:02,ch.qos.logback:logback,log4j:log4j,"[FLINK-1086] Replace JCL with SLF4J and Log4j with LOGBack

- Excluded Kafka's transitive dependencies: jmxtools and jmxri
- Corrected encoder pattern in logback.xml
- Removed explicit logging access. Loggers are now configured by
  configuration files. Fixed Yarn issue with multiple logging
  bindings.

This closes #111.",ch.qos.logback:logback log4j:log4j,"
[FLINK-1086] Replace JCL with SLF4J and Log4j with LOGBack",58,Logging,,1,0.95,
apache/flink,08188508d528c1072a746aacbf2a5c712d4f8467,2014-09-05 09:57:02,ch.qos.logback:logback,org.slf4j:slf4j,"[FLINK-1086] Replace JCL with SLF4J and Log4j with LOGBack

- Excluded Kafka's transitive dependencies: jmxtools and jmxri
- Corrected encoder pattern in logback.xml
- Removed explicit logging access. Loggers are now configured by
  configuration files. Fixed Yarn issue with multiple logging
  bindings.

This closes #111.",ch.qos.logback:logback org.slf4j:slf4j,"
[FLINK-1086] Replace JCL with SLF4J and Log4j with LOGBack",67,Logging,,1,0.95,
apache/flume,69c66efefdcd74904986f2727bdf0d52dd9a75e5,2018-01-26 15:22:28,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"FLUME-2050. Upgrade to Log4j 2.10.0

This closes #181

Reviewers: Ferenc Szabo

(Ralph Goers via Denes Arvay)",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
FLUME-2050.
Upgrade to Log4j 2.10.0",111,Logging,,1,0.85,
apache/flume,69c66efefdcd74904986f2727bdf0d52dd9a75e5,2018-01-26 15:22:28,org.apache.logging.log4j:log4j,log4j:apache-log4j-extras,"FLUME-2050. Upgrade to Log4j 2.10.0

This closes #181

Reviewers: Ferenc Szabo

(Ralph Goers via Denes Arvay)",org.apache.logging.log4j:log4j log4j:apache-log4j-extras,"
FLUME-2050.
Upgrade to Log4j 2.10.0",4,Logging,,1,0.85,
apache/fluo,06e9ea896f9f1c2c1548d689807f139221fc791a,2014-06-17 12:16:14,ch.qos.logback:logback,org.slf4j:slf4j,Closes #17 - accismus-cluster now uses logback instead of log4j,ch.qos.logback:logback org.slf4j:slf4j,"
Closes #17 - accismus-cluster now uses logback instead of log4j",67,Logging,,1,0.9,
apache/fluo,06e9ea896f9f1c2c1548d689807f139221fc791a,2014-06-17 12:16:14,org.slf4j:log4j-over-slf4j,org.slf4j:slf4j,Closes #17 - accismus-cluster now uses logback instead of log4j,org.slf4j:log4j-over-slf4j org.slf4j:slf4j,"
Closes #17 - accismus-cluster now uses logback instead of log4j",26,Logging,,1,0.9,
apache/ftpserver,ffc44085b7f1d9bdd656eb676d10b76adfbbe091,2007-02-24 15:50:22,org.slf4j:slf4j,commons-logging:commons-logging,"Replacing commons-logging with SFL4J
Replacing dynamic proxy logger with log4j appender
Removed logfactory from context, instead create as usual as static final.
Cleaning dependencies in POMs

git-svn-id: https://svn.apache.org/repos/asf/incubator/ftpserver/trunk@511288 13f79535-47bb-0310-9956-ffa450edef68",org.slf4j:slf4j commons-logging:commons-logging,"
Replacing commons-logging with SFL4J
Replacing dynamic proxy logger with log4j appender
Removed logfactory from context, instead create as usual as static final.
Replacing commons-logging with SFL4J
Replacing dynamic proxy logger with log4j appender",15,Logging,,1,0.95,
apache/geronimo,624a8e68f0dc77f910964736c07c694f6bc8d398,2006-12-13 04:42:22,org.apache.geronimo.javamail:geronimo-javamail_1.4_mail,org.apache.geronimo.specs:geronimo,"GERONIMO-2498 : Geronimo should use the full javamail uber jar instead of just the spec jar + provider jar.

- Replaced geronimo-javamail_1.4_spec with geronimo-javamail_1.4_mail

git-svn-id: https://svn.apache.org/repos/asf/geronimo/server/trunk@486492 13f79535-47bb-0310-9956-ffa450edef68",org.apache.geronimo.javamail:geronimo-javamail_1.4_mail org.apache.geronimo.specs:geronimo,"
GERONIMO-2498 : Geronimo should use the full javamail uber jar instead of just the spec jar + provider jar.",4,Web Framework,,1,0.85,Simplification
apache/geronimo,68ff3c6f7ef71263cff6cf35de23f24f5ddcd5f5,2007-03-14 02:01:13,org.apache.geronimo.specs:geronimo,stax:stax-api,"Updating from stax-api to geronimo-stax-api_1.0_spec to correct incorrect method signatures

git-svn-id: https://svn.apache.org/repos/asf/geronimo/server/trunk@517973 13f79535-47bb-0310-9956-ffa450edef68",org.apache.geronimo.specs:geronimo stax:stax-api,"
Updating from stax-api to geronimo-stax-api_1.0_spec to correct incorrect method signatures",5,Serialization&Web Framework,,1,0.75,BugIssue
apache/geronimo,655177d5c095675ecf909f1be92202e23c696d47,2010-03-11 08:49:09,org.osgi:org.osgi,org.apache.felix:org.osgi,"Switch to using osgi rather than felix core and compendium bundles, and try to fix the build by collecting all the repositories in a profile in the root pom

git-svn-id: https://svn.apache.org/repos/asf/geronimo/server/trunk@921729 13f79535-47bb-0310-9956-ffa450edef68",org.osgi:org.osgi org.apache.felix:org.osgi,"
Switch to using osgi rather than felix core and compendium bundles, and try to fix the build by collecting all the repositories in a profile in the root pom",17,Building,,1,0.8,
